149,80,24,40
1.489286e+02,8.273069e+01,2.436963e+01,4.061603e+01
1.493712e+02,8.276943e+01,2.425526e+01,4.042543e+01
1.494986e+02,8.445798e+01,2.452795e+01,4.087952e+01
1.501232e+02,8.555861e+01,2.454776e+01,4.091160e+01
1.515547e+02,8.832502e+01,2.411292e+01,4.018775e+01
1.531582e+02,8.982580e+01,2.404708e+01,4.007794e+01
1.551337e+02,9.033379e+01,2.531191e+01,4.218650e+01
1.569590e+02,9.202576e+01,2.432095e+01,4.053486e+01
1.580381e+02,9.173954e+01,2.478397e+01,4.130650e+01
1.594803e+02,9.181784e+01,2.471494e+01,4.119156e+01
1.595588e+02,9.158075e+01,2.512672e+01,4.187785e+01
1.601274e+02,9.155132e+01,2.534598e+01,4.224266e+01
1.591111e+02,9.145820e+01,2.544749e+01,4.241229e+01
1.581370e+02,9.097048e+01,2.550284e+01,4.250456e+01
1.576412e+02,9.124322e+01,2.580111e+01,4.300171e+01
1.561012e+02,9.154865e+01,2.633757e+01,4.389568e+01
1.555550e+02,9.161173e+01,2.624581e+01,4.374166e+01
1.552552e+02,9.161319e+01,2.651924e+01,4.419590e+01
1.547575e+02,9.184676e+01,2.644936e+01,4.408207e+01
1.532768e+02,9.149002e+01,2.616567e+01,4.360611e+01
1.526902e+02,9.143548e+01,2.601671e+01,4.336090e+01
1.496712e+02,9.111452e+01,2.620491e+01,4.367384e+01
1.479661e+02,9.071955e+01,2.655710e+01,4.426117e+01
1.458430e+02,9.056119e+01,2.740978e+01,4.568216e+01
1.457937e+02,9.196796e+01,2.634770e+01,4.390969e+01
1.470201e+02,9.321927e+01,2.659465e+01,4.432149e+01
1.497312e+02,9.435007e+01,2.720819e+01,4.534693e+01
1.539630e+02,9.570302e+01,2.740570e+01,4.567610e+01
1.566199e+02,9.703129e+01,2.787466e+01,4.645775e+01
1.622428e+02,9.966869e+01,2.689481e+01,4.482468e+01
1.646488e+02,1.005875e+02,2.868688e+01,4.781142e+01
1.716519e+02,1.045674e+02,2.719341e+01,4.532187e+01
1.731981e+02,1.062848e+02,2.884517e+01,4.807476e+01
1.732942e+02,1.092742e+02,2.858405e+01,4.763147e+01
1.735282e+02,1.149828e+02,2.655199e+01,4.425260e+01
1.698789e+02,1.167363e+02,2.620037e+01,4.366610e+01
1.646653e+02,1.169002e+02,2.637888e+01,4.396408e+01
1.574847e+02,1.156378e+02,2.722296e+01,4.537155e+01
1.490578e+02,1.141230e+02,2.892547e+01,4.820908e+01
1.436950e+02,1.148922e+02,2.586505e+01,4.310841e+01
1.355414e+02,1.119730e+02,2.724233e+01,4.540388e+01
1.297114e+02,1.087099e+02,2.758807e+01,4.597966e+01
